 Wavelength  FilterTrans          PCE 
      0.649          0.0          0.0 
       0.65          0.0          0.0 
      0.651          0.0          0.0 
      0.652          0.0          0.0 
      0.653          0.0          0.0 
      0.654          0.0          0.0 
      0.655          0.0          0.0 
      0.656          0.0          0.0 
      0.657          0.0          0.0 
      0.658          0.0          0.0 
      0.659          0.0          0.0 
       0.66          0.0          0.0 
      0.661          0.0          0.0 
      0.662          0.0          0.0 
      0.663          0.0          0.0 
      0.664          0.0          0.0 
      0.665          0.0          0.0 
      0.666          0.0          0.0 
      0.667          0.0          0.0 
      0.668          0.0          0.0 
      0.669          0.0          0.0 
       0.67          0.0          0.0 
      0.671          0.0          0.0 
      0.672          0.0          0.0 
      0.673          0.0          0.0 
      0.674          0.0          0.0 
      0.675          0.0          0.0 
      0.676          0.0          0.0 
      0.677          0.0          0.0 
      0.678          0.0          0.0 
      0.679          0.0          0.0 
       0.68          0.0          0.0 
      0.681          0.0          0.0 
      0.682          0.0          0.0 
      0.683          0.0          0.0 
      0.684          0.0          0.0 
      0.685          0.0          0.0 
      0.686          0.0          0.0 
      0.687          0.0          0.0 
      0.688          0.0          0.0 
      0.689          0.0          0.0 
       0.69          0.0          0.0 
      0.691          0.0          0.0 
      0.692          0.0          0.0 
      0.693          0.0          0.0 
      0.694          0.0          0.0 
      0.695          0.0          0.0 
      0.696          0.0          0.0 
      0.697          0.0          0.0 
      0.698          0.0          0.0 
      0.699          0.0          0.0 
        0.7          0.0          0.0 
      0.701          0.0          0.0 
      0.702          0.0          0.0 
      0.703          0.0          0.0 
      0.704          0.0          0.0 
      0.705          0.0          0.0 
      0.706          0.0          0.0 
      0.707          0.0          0.0 
      0.708          0.0          0.0 
      0.709          0.0          0.0 
       0.71          0.0          0.0 
      0.711          0.0          0.0 
      0.712          0.0          0.0 
      0.713          0.0          0.0 
      0.714          0.0          0.0 
      0.715          0.0          0.0 
      0.716          0.0          0.0 
      0.717          0.0          0.0 
      0.718          0.0          0.0 
      0.719          0.0          0.0 
       0.72          0.0          0.0 
      0.721          0.0          0.0 
      0.722          0.0          0.0 
      0.723          0.0          0.0 
      0.724          0.0          0.0 
      0.725          0.0          0.0 
      0.726          0.0          0.0 
      0.727          0.0          0.0 
      0.728          0.0          0.0 
      0.729          0.0          0.0 
       0.73          0.0          0.0 
      0.731          0.0          0.0 
      0.732          0.0          0.0 
      0.733          0.0          0.0 
      0.734          0.0          0.0 
      0.735          0.0          0.0 
      0.736          0.0          0.0 
      0.737          0.0          0.0 
      0.738          0.0          0.0 
      0.739          0.0          0.0 
       0.74          0.0          0.0 
      0.741          0.0          0.0 
      0.742          0.0          0.0 
      0.743          0.0          0.0 
      0.744          0.0          0.0 
      0.745          0.0          0.0 
      0.746          0.0          0.0 
      0.747          0.0          0.0 
      0.748          0.0          0.0 
      0.749          0.0          0.0 
       0.75          0.0          0.0 
      0.751          0.0          0.0 
      0.752          0.0          0.0 
      0.753          0.0          0.0 
      0.754          0.0          0.0 
      0.755          0.0          0.0 
      0.756          0.0          0.0 
      0.757          0.0          0.0 
      0.758          0.0          0.0 
      0.759          0.0          0.0 
       0.76          0.0          0.0 
      0.761          0.0          0.0 
      0.762          0.0          0.0 
      0.763          0.0          0.0 
      0.764          0.0          0.0 
      0.765          0.0          0.0 
      0.766          0.0          0.0 
      0.767          0.0          0.0 
      0.768          0.0          0.0 
      0.769          0.0          0.0 
       0.77          0.0          0.0 
      0.771          0.0          0.0 
      0.772          0.0          0.0 
      0.773          0.0          0.0 
      0.774          0.0          0.0 
      0.775          0.0          0.0 
      0.776          0.0          0.0 
      0.777          0.0          0.0 
      0.778          0.0          0.0 
      0.779          0.0          0.0 
       0.78          0.0          0.0 
      0.781          0.0          0.0 
      0.782          0.0          0.0 
      0.783          0.0          0.0 
      0.784          0.0          0.0 
      0.785          0.0          0.0 
      0.786          0.0          0.0 
      0.787          0.0          0.0 
      0.788          0.0          0.0 
      0.789          0.0          0.0 
       0.79          0.0          0.0 
      0.791          0.0          0.0 
      0.792          0.0          0.0 
      0.793          0.0          0.0 
      0.794          0.0          0.0 
      0.795          0.0          0.0 
      0.796          0.0          0.0 
      0.797          0.0          0.0 
      0.798          0.0          0.0 
      0.799          0.0          0.0 
        0.8          0.0          0.0 
      0.801          0.0          0.0 
      0.802          0.0          0.0 
      0.803          0.0          0.0 
      0.804          0.0          0.0 
      0.805          0.0          0.0 
      0.806          0.0          0.0 
      0.807          0.0          0.0 
      0.808          0.0          0.0 
      0.809          0.0          0.0 
       0.81          0.0          0.0 
      0.811          0.0          0.0 
      0.812          0.0          0.0 
      0.813          0.0          0.0 
      0.814          0.0          0.0 
      0.815          0.0          0.0 
      0.816          0.0          0.0 
      0.817          0.0          0.0 
      0.818          0.0          0.0 
      0.819          0.0          0.0 
       0.82          0.0          0.0 
      0.821          0.0          0.0 
      0.822          0.0          0.0 
      0.823          0.0          0.0 
      0.824          0.0          0.0 
      0.825          0.0          0.0 
      0.826          0.0          0.0 
      0.827          0.0          0.0 
      0.828          0.0          0.0 
      0.829          0.0          0.0 
       0.83          0.0          0.0 
      0.831          0.0          0.0 
      0.832          0.0          0.0 
      0.833  0.000177892  0.000118865 
      0.834  0.000154265  0.000103004 
      0.835  0.000142012  9.47168e-05 
      0.836   0.00012128  8.08329e-05 
      0.837  0.000103304  6.87949e-05 
      0.838  8.52954e-05  5.67495e-05 
      0.839  7.66804e-05  5.09817e-05 
       0.84  6.27138e-05  4.16663e-05 
      0.841  6.11983e-05  4.06172e-05 
      0.842  5.93049e-05  3.93365e-05 
      0.843  5.55284e-05  3.68045e-05 
      0.844  5.76435e-05  3.81827e-05 
      0.845  6.50526e-05   4.3054e-05 
      0.846  7.04812e-05  4.66178e-05 
      0.847  6.94866e-05  4.59268e-05 
      0.848  7.65133e-05  5.05458e-05 
      0.849  6.83444e-05  4.51165e-05 
       0.85  6.08058e-05  4.01109e-05 
      0.851  5.06341e-05  3.33897e-05 
      0.852  5.80086e-05  3.82282e-05 
      0.853  5.69779e-05  3.75249e-05 
      0.854  5.92455e-05   3.9002e-05 
      0.855  6.10981e-05  4.02009e-05 
      0.856  8.22344e-05  5.40801e-05 
      0.857  8.62795e-05  5.67109e-05 
      0.858  7.28625e-05  4.78769e-05 
      0.859  8.03994e-05   5.2808e-05 
       0.86  7.26567e-05  4.77038e-05 
      0.861  6.51481e-05  4.27595e-05 
      0.862  4.63276e-05  3.03948e-05 
      0.863   3.9709e-05  2.60436e-05 
      0.864  4.98346e-05  3.26735e-05 
      0.865  4.32807e-05  2.83726e-05 
      0.866  5.59042e-05  3.66353e-05 
      0.867  6.03137e-05  3.95166e-05 
      0.868  6.82566e-05  4.47144e-05 
      0.869  6.55988e-05  4.29652e-05 
       0.87  5.59592e-05  3.66464e-05 
      0.871  5.09867e-05   3.3385e-05 
      0.872  3.89781e-05  2.55234e-05 
      0.873   3.1467e-05  2.06019e-05 
      0.874  1.96728e-05  1.28807e-05 
      0.875  1.27849e-05  8.36981e-06 
      0.876  1.03372e-05  6.76864e-06 
      0.877  1.24576e-05  8.15685e-06 
      0.878  2.12147e-05  1.38932e-05 
      0.879  1.97711e-05  1.29464e-05 
       0.88  2.46133e-05  1.61183e-05 
      0.881   3.0784e-05  2.01683e-05 
      0.882  4.24754e-05  2.78348e-05 
      0.883  3.79355e-05  2.48709e-05 
      0.884  3.38473e-05  2.21962e-05 
      0.885  3.44351e-05  2.25901e-05 
      0.886  3.35656e-05  2.20325e-05 
      0.887  3.00649e-05   1.9746e-05 
      0.888  2.98565e-05  1.96126e-05 
      0.889  3.27948e-05  2.15551e-05 
       0.89   2.8727e-05  1.88924e-05 
      0.891  2.83527e-05  1.86523e-05 
      0.892  2.80605e-05   1.8467e-05 
      0.893  2.30898e-05  1.52041e-05 
      0.894  2.24827e-05  1.48111e-05 
      0.895  2.75329e-05  1.81461e-05 
      0.896  3.35355e-05  2.21173e-05 
      0.897  3.93843e-05  2.59867e-05 
      0.898  3.98869e-05  2.63334e-05 
      0.899  3.90764e-05  2.58101e-05 
        0.9  3.53174e-05  2.33413e-05 
      0.901  2.75798e-05  1.82425e-05 
      0.902  2.09265e-05  1.38516e-05 
      0.903   1.3801e-05  9.14262e-06 
      0.904  1.41889e-05  9.40521e-06 
      0.905  1.42357e-05  9.44297e-06 
      0.906  1.79821e-05  1.19378e-05 
      0.907  1.88866e-05  1.25502e-05 
      0.908  2.30015e-05   1.5297e-05 
      0.909  2.57665e-05  1.71465e-05 
       0.91   2.6184e-05  1.74421e-05 
      0.911  2.28347e-05  1.52257e-05 
      0.912  2.16422e-05  1.44449e-05 
      0.913  2.00638e-05  1.34014e-05 
      0.914  1.79369e-05  1.19938e-05 
      0.915  1.80811e-05  1.21006e-05 
      0.916  1.62151e-05  1.08613e-05 
      0.917  1.45362e-05  9.74705e-06 
      0.918  1.60904e-05  1.08009e-05 
      0.919  1.52956e-05  1.02763e-05 
       0.92  1.37617e-05  9.25606e-06 
      0.921  1.74737e-05  1.17661e-05 
      0.922   1.9342e-05  1.30371e-05 
      0.923  2.22245e-05  1.49973e-05 
      0.924  2.33544e-05  1.57762e-05 
      0.925  2.71747e-05  1.83795e-05 
      0.926  2.68105e-05  1.81496e-05 
      0.927  2.07363e-05  1.40539e-05 
      0.928  2.07015e-05  1.40459e-05 
      0.929    1.802e-05  1.22421e-05 
       0.93  1.86154e-05  1.26597e-05 
      0.931  1.81697e-05  1.23721e-05 
      0.932  2.00088e-05  1.36359e-05 
      0.933  2.36545e-05  1.61426e-05 
      0.934  1.98043e-05  1.35265e-05 
      0.935  1.90136e-05  1.30004e-05 
      0.936   1.6233e-05  1.11132e-05 
      0.937  1.64775e-05  1.12913e-05 
      0.938  1.59108e-05  1.09143e-05 
      0.939  1.44945e-05  9.95564e-06 
       0.94  1.48456e-05  1.02074e-05 
      0.941  1.41063e-05  9.70954e-06 
      0.942  1.27579e-05  8.79256e-06 
      0.943  8.77744e-06  6.05625e-06 
      0.944  6.95823e-06  4.80568e-06 
      0.945  5.91987e-06  4.09414e-06 
      0.946  6.91699e-06  4.78836e-06 
      0.947  6.80677e-06  4.71756e-06 
      0.948  6.64417e-06  4.61014e-06 
      0.949  6.74767e-06  4.68748e-06 
       0.95  7.65972e-06  5.32714e-06 
      0.951  8.32376e-06  5.79455e-06 
      0.952  7.56866e-06  5.27426e-06 
      0.953  9.23112e-06  6.43863e-06 
      0.954  9.02253e-06  6.29967e-06 
      0.955  9.24729e-06  6.46406e-06 
      0.956  8.70194e-06  6.08914e-06 
      0.957  6.67245e-06  4.67375e-06 
      0.958  5.78969e-06  4.05959e-06 
      0.959  6.07358e-06  4.26262e-06 
       0.96  8.76534e-06   6.1581e-06 
      0.961   9.1005e-06  6.39975e-06 
      0.962  9.55093e-06  6.72451e-06 
      0.963  9.54286e-06  6.72478e-06 
      0.964  9.15274e-06  6.45687e-06 
      0.965  9.33119e-06  6.58977e-06 
      0.966  8.29532e-06  5.86457e-06 
      0.967    9.975e-06  7.06041e-06 
      0.968  1.15613e-05  8.19104e-06 
      0.969  1.29588e-05  9.19104e-06 
       0.97  1.27421e-05  9.04803e-06 
      0.971  1.31324e-05  9.33438e-06 
      0.972  1.46898e-05  1.04521e-05 
      0.973  1.33171e-05  9.48574e-06 
      0.974  1.39699e-05  9.96173e-06 
      0.975  1.31155e-05  9.36278e-06 
      0.976  1.37862e-05  9.85226e-06 
      0.977  1.41819e-05   1.0144e-05 
      0.978  1.15386e-05  8.26237e-06 
      0.979  1.12517e-05  8.06564e-06 
       0.98  1.10617e-05  7.93814e-06 
      0.981  1.21933e-05  8.75911e-06 
      0.982  9.61465e-06  6.91419e-06 
      0.983  9.17329e-06  6.60205e-06 
      0.984  1.12829e-05   8.1276e-06 
      0.985  1.07973e-05   7.7865e-06 
      0.986   1.0673e-05  7.70464e-06 
      0.987  9.03404e-06  6.52731e-06 
      0.988  8.85738e-06  6.40541e-06 
      0.989  7.05114e-06  5.10432e-06 
       0.99  4.90005e-06  3.55029e-06 
      0.991  3.59926e-06  2.61052e-06 
      0.992  3.10779e-06   2.2557e-06 
      0.993   5.0014e-06  3.63359e-06 
      0.994  5.36469e-06  3.90125e-06 
      0.995  5.20151e-06  3.78532e-06 
      0.996  5.68269e-06  4.13975e-06 
      0.997  6.01902e-06  4.38842e-06 
      0.998  6.22524e-06  4.54257e-06 
      0.999  6.35716e-06  4.64268e-06 
        1.0  6.29963e-06  4.60539e-06 
      1.001  5.97292e-06  4.36961e-06 
      1.002  7.23224e-06  5.29566e-06 
      1.003  9.05848e-06  6.63949e-06 
      1.004  9.28808e-06  6.81171e-06 
      1.005  9.27948e-06  6.81233e-06 
      1.006    1.081e-05  7.94285e-06 
      1.007  1.26334e-05  9.28795e-06 
      1.008  1.25309e-05  9.22195e-06 
      1.009  1.24228e-05  9.14834e-06 
       1.01  1.18719e-05  8.75058e-06 
      1.011  1.16372e-05  8.58519e-06 
      1.012  1.22229e-05  9.02308e-06 
      1.013  1.09695e-05  8.10507e-06 
      1.014  1.14829e-05  8.49074e-06 
      1.015  1.08498e-05  8.02885e-06 
      1.016  1.08325e-05   8.0221e-06 
      1.017   9.0625e-06  6.71722e-06 
      1.018  8.29246e-06  6.14988e-06 
      1.019  9.71769e-06  7.21386e-06 
       1.02  9.80327e-06  7.28217e-06 
      1.021  1.03439e-05  7.69046e-06 
      1.022  1.07344e-05  7.98536e-06 
      1.023  1.19854e-05  8.92372e-06 
      1.024  1.21777e-05  9.07373e-06 
      1.025  1.14508e-05  8.53697e-06 
      1.026  1.03482e-05  7.72252e-06 
      1.027  8.90258e-06  6.64816e-06 
      1.028  7.76516e-06  5.80377e-06 
      1.029  5.80555e-06  4.34159e-06 
       1.03  3.97483e-06  2.97443e-06 
      1.031  5.05291e-06  3.78456e-06 
      1.032  5.81748e-06  4.35886e-06 
      1.033  7.13856e-06  5.35176e-06 
      1.034  6.48717e-06  4.86686e-06 
      1.035   7.0906e-06  5.32315e-06 
      1.036  8.82309e-06  6.62756e-06 
      1.037  8.85883e-06  6.65911e-06 
      1.038  8.85581e-06  6.66055e-06 
      1.039  8.16604e-06  6.14523e-06 
       1.04  8.41379e-06  6.33663e-06 
      1.041  7.00292e-06  5.27587e-06 
      1.042  4.06505e-06  3.06417e-06 
      1.043   1.8414e-06  1.38874e-06 
      1.044  1.53013e-06  1.15477e-06 
      1.045  2.20839e-06  1.66752e-06 
      1.046  3.65089e-06  2.75788e-06 
      1.047   4.1773e-06  3.15718e-06 
      1.048    4.216e-06   3.1888e-06 
      1.049   4.0597e-06  3.07161e-06 
       1.05  4.55539e-06  3.44808e-06 
      1.051  4.61523e-06  3.49566e-06 
      1.052  3.78522e-06  2.86824e-06 
      1.053  3.58018e-06  2.71464e-06 
      1.054  3.61982e-06  2.74567e-06 
      1.055  3.87125e-06  2.93765e-06 
      1.056  2.79163e-06  2.11977e-06 
      1.057  1.63118e-06  1.23914e-06 
      1.058   1.9015e-06  1.44543e-06 
      1.059  3.91945e-06  2.98066e-06 
       1.06  5.04142e-06   3.8355e-06 
      1.061  5.03055e-06  3.82897e-06 
      1.062  5.00275e-06  3.80955e-06 
      1.063  5.37579e-06  4.09547e-06 
      1.064  4.50758e-06  3.43606e-06 
      1.065   3.4377e-06  2.62167e-06 
      1.066  2.67416e-06   2.0403e-06 
      1.067  2.92426e-06  2.23212e-06 
      1.068  4.39288e-06  3.35427e-06 
      1.069  5.17393e-06  3.95243e-06 
       1.07  5.09584e-06   3.8945e-06 
      1.071  4.86609e-06  3.72048e-06 
      1.072  5.33455e-06   4.0817e-06 
      1.073  5.62701e-06  4.30728e-06 
      1.074  5.54131e-06  4.24345e-06 
      1.075  5.54754e-06  4.25048e-06 
      1.076  6.28004e-06  4.81422e-06 
      1.077  7.23196e-06  5.54671e-06 
      1.078   7.4785e-06  5.73819e-06 
      1.079  7.41427e-06  5.69127e-06 
       1.08  6.68095e-06  5.13161e-06 
      1.081  6.16971e-06  4.74152e-06 
      1.082  5.95914e-06  4.58121e-06 
      1.083  4.68628e-06  3.60427e-06 
      1.084  5.69422e-06  4.38141e-06 
      1.085  7.44148e-06  5.72836e-06 
      1.086  8.82937e-06  6.79953e-06 
      1.087  8.81476e-06  6.79197e-06 
      1.088  8.83202e-06   6.8075e-06 
      1.089  9.32364e-06  7.19114e-06 
       1.09  8.65068e-06  6.67428e-06 
      1.091  8.53738e-06  6.58861e-06 
      1.092   9.6604e-06  7.45785e-06 
      1.093  1.11643e-05  8.62298e-06 
      1.094  1.20167e-05  9.28379e-06 
      1.095  1.29099e-05  9.97648e-06 
      1.096  1.38226e-05  1.06846e-05 
      1.097  1.40021e-05  1.08294e-05 
      1.098  1.40843e-05  1.08958e-05 
      1.099  1.46317e-05   1.1321e-05 
        1.1  1.51907e-05  1.17578e-05 
      1.101  1.44516e-05  1.11896e-05 
      1.102  1.18648e-05  9.18809e-06 
      1.103  9.45813e-06  7.32789e-06 
      1.104  7.35327e-06  5.69845e-06 
      1.105  5.22583e-06  4.05084e-06 
      1.106  3.65972e-06  2.83758e-06 
      1.107  4.19468e-06  3.25313e-06 
      1.108  5.88191e-06  4.56382e-06 
      1.109  7.14357e-06  5.54359e-06 
       1.11  8.41285e-06   6.5301e-06 
      1.111  8.44995e-06  6.55965e-06 
      1.112  8.45207e-06  6.56205e-06 
      1.113  8.33851e-06  6.47654e-06 
      1.114   7.8277e-06  6.08048e-06 
      1.115  7.31054e-06   5.6794e-06 
      1.116   6.6878e-06  5.19662e-06 
      1.117  6.06513e-06  4.71281e-06 
      1.118   5.6368e-06  4.38084e-06 
      1.119  5.22724e-06  4.06343e-06 
       1.12   4.7499e-06  3.69268e-06 
      1.121  4.25208e-06  3.30638e-06 
      1.122  3.82963e-06  2.97789e-06 
      1.123  3.45256e-06  2.68491e-06 
      1.124  3.28663e-06  2.55643e-06 
      1.125  3.34964e-06  2.60565e-06 
      1.126  3.34582e-06  2.60268e-06 
      1.127  3.20975e-06  2.49677e-06 
      1.128  3.07586e-06  2.39262e-06 
      1.129  2.95122e-06  2.29586e-06 
       1.13   2.8292e-06   2.2014e-06 
      1.131   2.7603e-06  2.14792e-06 
      1.132   2.6914e-06  2.09404e-06 
      1.133  2.69248e-06  2.09478e-06 
      1.134  2.70104e-06  2.10117e-06 
      1.135  2.58743e-06  2.01335e-06 
      1.136  2.43505e-06  1.89469e-06 
      1.137  2.36884e-06  1.84293e-06 
      1.138  2.35655e-06  1.83329e-06 
      1.139   2.4432e-06  1.90044e-06 
       1.14  2.64095e-06  2.05461e-06 
      1.141  2.75827e-06  2.14561e-06 
      1.142  2.70991e-06  2.10733e-06 
      1.143  2.66857e-06  2.07493e-06 
      1.144  2.65868e-06  2.06659e-06 
      1.145  2.64278e-06  2.05397e-06 
      1.146   2.4771e-06  1.92518e-06 
      1.147  2.31145e-06  1.79587e-06 
      1.148  2.27855e-06   1.7699e-06 
      1.149  2.26132e-06  1.75629e-06 
       1.15   2.2871e-06  1.77575e-06 
      1.151  2.32719e-06  1.80676e-06 
      1.152  2.45561e-06  1.90592e-06 
      1.153  2.64142e-06  2.04917e-06 
      1.154  2.95944e-06  2.29523e-06 
      1.155  3.43134e-06  2.66018e-06 
      1.156  3.85459e-06  2.98786e-06 
      1.157  4.17327e-06  3.23361e-06 
      1.158   4.4437e-06  3.44181e-06 
      1.159  4.48458e-06  3.47285e-06 
       1.16  4.51982e-06  3.49847e-06 
      1.161  4.37081e-06  3.38265e-06 
      1.162  4.22183e-06  3.26617e-06 
      1.163  4.14326e-06  3.20422e-06 
      1.164   4.0738e-06   3.1491e-06 
      1.165  4.11925e-06  3.18273e-06 
      1.166  4.20478e-06  3.24835e-06 
      1.167  4.31061e-06   3.3289e-06 
      1.168  4.43012e-06  3.41957e-06 
      1.169  4.57048e-06  3.52671e-06 
       1.17  4.73599e-06  3.65349e-06 
      1.171  4.85812e-06  3.74587e-06 
      1.172  4.88324e-06   3.7638e-06 
      1.173  4.92359e-06  3.79303e-06 
      1.174  5.04106e-06  3.88247e-06 
      1.175   5.1526e-06  3.96609e-06 
      1.176  4.98678e-06  3.83657e-06 
      1.177  4.82097e-06  3.70718e-06 
      1.178  4.78984e-06  3.68143e-06 
      1.179  4.77764e-06  3.67103e-06 
       1.18    4.742e-06  3.64185e-06 
      1.181   4.6978e-06  3.60635e-06 
      1.182  4.53542e-06  3.48056e-06 
      1.183  4.29044e-06  3.29086e-06 
      1.184  4.00845e-06   3.0729e-06 
      1.185  3.68023e-06  2.81976e-06 
      1.186  3.34185e-06  2.55994e-06 
      1.187  2.97989e-06  2.28167e-06 
      1.188  2.59345e-06   1.9847e-06 
      1.189  2.07436e-06  1.58659e-06 
       1.19  1.55417e-06  1.18833e-06 
      1.191  9.44316e-07  7.21685e-07 
      1.192  3.34392e-07  2.55432e-07 
      1.193  2.17903e-07  1.66405e-07 
      1.194  1.76575e-07  1.34779e-07 
      1.195  1.68261e-07  1.28371e-07 
      1.196  1.72543e-07  1.31574e-07 
      1.197  2.31713e-07  1.76647e-07 
      1.198  3.30688e-07  2.51951e-07 
      1.199  3.90487e-07  2.97368e-07 
        1.2  3.99481e-07  3.04103e-07 
      1.201  4.27884e-07  3.25535e-07 
      1.202    5.035e-07  3.82799e-07 
      1.203  6.12621e-07  4.65587e-07 
      1.204  9.15886e-07  6.95585e-07 
      1.205  1.21879e-06  9.24989e-07 
      1.206  1.40717e-06  1.06757e-06 
      1.207  1.59557e-06  1.20966e-06 
      1.208  1.61807e-06  1.22587e-06 
      1.209  1.61334e-06  1.22183e-06 
       1.21  1.66438e-06  1.25958e-06 
      1.211  1.73765e-06  1.31414e-06 
      1.212  1.91277e-06  1.44592e-06 
      1.213   2.1645e-06  1.63511e-06 
      1.214  2.27283e-06   1.7156e-06 
      1.215   2.1885e-06  1.65136e-06 
      1.216  2.13619e-06   1.6108e-06 
      1.217  2.16521e-06  1.63141e-06 
      1.218  2.20826e-06  1.66308e-06 
      1.219   2.3386e-06  1.76002e-06 
       1.22  2.46895e-06  1.85666e-06 
      1.221  2.45895e-06  1.84835e-06 
      1.222  2.44813e-06  1.83902e-06 
      1.223  2.49397e-06  1.87244e-06 
      1.224  2.54978e-06  1.91311e-06 
      1.225  2.68286e-06  2.01161e-06 
      1.226  2.84808e-06  2.13434e-06 
      1.227  3.02343e-06  2.26427e-06 
      1.228  3.20666e-06  2.39967e-06 
      1.229  3.34595e-06  2.50256e-06 
       1.23  3.42403e-06  2.55924e-06 
      1.231  3.50962e-06  2.62195e-06 
      1.232  3.61518e-06  2.69862e-06 
      1.233  3.71088e-06   2.7684e-06 
      1.234  3.74024e-06  2.78919e-06 
      1.235  3.76961e-06  2.80912e-06 
      1.236  3.67694e-06  2.73843e-06 
      1.237  3.58244e-06  2.66618e-06 
      1.238   3.4111e-06  2.53791e-06 
      1.239  3.22528e-06   2.3977e-06 
       1.24  3.01898e-06  2.24276e-06 
      1.241  2.80378e-06   2.0816e-06 
      1.242  2.65634e-06  1.97088e-06 
      1.243  2.56361e-06   1.9009e-06 
      1.244  2.46551e-06  1.82703e-06 
      1.245  2.35962e-06  1.74763e-06 
      1.246  2.31371e-06  1.71219e-06 
      1.247  2.43437e-06  1.79998e-06 
      1.248   2.5938e-06  1.91705e-06 
      1.249  3.03575e-06  2.24204e-06 
       1.25  3.47776e-06  2.56689e-06 
      1.251   3.8325e-06  2.82644e-06 
      1.252  4.18511e-06  3.08441e-06 
      1.253  4.43845e-06   3.2682e-06 
      1.254  4.67176e-06  3.43833e-06 
      1.255  4.89061e-06  3.59619e-06 
